-70,-77,11,39,53,2,1,4
-70,-77,11,14,0,0,1,4
-70,-77,11,55,6,0,1,4
-70,-78,11,21,122,15,0,4
-70,-76,11,11,124,5,0,4
-34,-38,11,87,478,213,7,2
-56,-65,12,27,16,3,0,4
-56,-63,12,34,4,1,0,4
-60,-70,12,420,284,0,6,4
-60,-67,12,24,2,1,0,4
-62,-74,12,78,471,4,7,4
-62,-68,12,12,0,0,0,4
-62,-69,12,20,4,2,0,4
-62,-72,12,47,17,0,0,4
-62,-71,12,43,67,7,0,4
-62,-70,12,42,9,3,0,4
-62,-71,12,34,71,11,0,4
-62,-70,12,49,88,2,0,4
-64,-77,12,320,375,5,6,4
-64,-71,12,24,7,5,0,4
-64,-70,12,14,1,0,0,4
-64,-72,12,17,2,0,0,4
-64,-76,12,18,8,0,0,4
-64,-71,12,21,3,0,0,4
-64,-73,12,24,8,0,0,4
-64,-75,12,104,141,10,0,4
-66,-72,12,26,2,0,0,4
-66,-77,12,156,200,2,0,4
-66,-73,12,11,8,7,0,4
-66,-74,12,38,7,5,0,4
-66,-75,12,14,4,1,0,4
-66,-71,12,15,7,4,0,4
-68,-75,12,46,53,8,1,4
-68,-75,12,19,1,0,0,4
-68,-75,12,13,14,4,0,4
-68,-77,12,20,7,7,0,4
-68,-74,12,21,6,4,0,4
-68,-76,12,28,103,29,0,4
-68,-75,12,11,20,20,0,4
-68,-76,12,34,73,2,0,4
-68,-74,12,17,5,0,0,4
-68,-73,12,13,37,12,0,4
-68,-75,12,19,3,0,0,4
-68,-76,12,13,3,0,0,4
-68,-75,12,21,152,8,0,4
-68,-75,12,13,18,4,0,4
-70,-78,12,11,8,4,0,4
-70,-76,12,15,42,12,0,4
-72,-78,12,18,54,5,0,4
-36,-44,12,535,537,8,7,2
-38,-44,12,570,478,7,7,2
-58,-66,13,51,12,0,0,4
-58,-66,13,46,0,0,0,4
-62,-74,13,712,478,9,7,4
-62,-74,13,23,7,6,0,4
-62,-69,13,11,3,0,0,4
-62,-72,13,28,4,1,0,4
-62,-73,13,27,27,2,0,4
-62,-70,13,23,4,0,0,4
-62,-68,13,21,2,1,0,4
-64,-70,13,13,2,1,0,4
-64,-73,13,24,16,1,0,4
-64,-72,13,23,6,0,0,4
-66,-76,13,30,70,18,2,4
-66,-72,13,19,0,0,1,4
-66,-75,13,30,56,6,1,4
-66,-74,13,22,0,0,0,4
-66,-73,13,36,28,0,0,4
-66,-75,13,49,66,2,0,4
-66,-75,13,17,6,2,0,4
-66,-76,13,18,8,1,0,4
-66,-76,13,60,99,10,0,4
-66,-73,13,12,74,1,0,4
-66,-77,13,13,21,7,0,4
-66,-74,13,14,4,4,0,4
-68,-75,13,26,9,0,0,4
-68,-75,13,18,23,0,0,4
-68,-76,13,11,6,4,0,4
-68,-74,13,17,4,1,0,4
-68,-74,13,13,2,0,0,4
-68,-74,13,22,42,9,0,4
-68,-75,13,11,11,4,0,4
-68,-75,13,13,1,0,0,4
-68,-73,13,18,5,1,0,4
-70,-77,13,72,0,0,0,4
-70,-76,13,12,0,0,0,4
-34,-72,13,1611,99,1,0,3
-58,-72,14,68,31,1,0,4
-60,-69,14,646,303,0,2,4
-60,-70,14,31,0,0,0,4
-60,-67,14,49,7,1,0,4
-60,-67,14,20,6,0,0,4
-62,-73,14,14,110,10,3,4
-62,-68,14,34,9,0,0,4
-62,-75,14,65,131,2,0,4
-62,-70,14,28,1,1,0,4
-62,-71,14,16,32,4,0,4
-62,-73,14,49,36,1,0,4
-62,-69,14,18,4,1,0,4
-64,-73,14,77,98,2,1,4
-64,-74,14,19,8,6,0,4
-64,-78,14,34,56,12,0,4
-64,-75,14,50,47,4,0,4
-64,-72,14,11,0,0,0,4
-64,-75,14,27,5,2,0,4
-64,-75,14,31,0,0,0,4
-64,-73,14,63,57,0,0,4
-66,-73,14,17,68,3,1,4
-66,-72,14,17,5,5,0,4
-66,-77,14,31,8,0,0,4
-66,-72,14,15,28,2,0,4
-68,-77,14,19,11,4,1,4
-68,-77,14,22,109,1,0,4
-68,-75,14,11,0,0,0,4
-40,-63,14,484,6,2,0,3
-36,-41,14,540,538,1,7,2
-36,-45,14,7452,412,2,3,1
-56,-63,15,150,87,0,3,4
-56,-62,15,14,1,0,0,4
-58,-74,15,564,104,0,0,4
-58,-68,15,26,9,1,0,4
-58,-73,15,475,45,0,0,4
-58,-65,15,56,12,1,0,4
-60,-72,15,185,534,8,7,4
-60,-68,15,16,2,0,0,4
-60,-70,15,115,19,0,0,4
-62,-74,15,48,56,0,2,4
-62,-73,15,65,1,0,0,4
-62,-75,15,321,102,1,0,4
-62,-69,15,21,3,0,0,4
-62,-68,15,20,2,0,0,4
-64,-69,15,12,2,0,0,4
-64,-73,15,41,105,6,0,4
-64,-73,15,72,107,8,0,4
-66,-74,15,14,7,1,0,4
-66,-74,15,16,3,1,0,4
-66,-74,15,15,3,1,0,4
-66,-74,15,13,23,8,0,4
-66,-76,15,25,114,2,0,4
-66,-72,15,12,4,0,0,4
-66,-75,15,30,39,0,0,4
-66,-74,15,17,20,1,0,4
-66,-73,15,18,3,1,0,4
-66,-76,15,27,0,0,0,4
-66,-75,15,30,8,2,0,4
-66,-73,15,13,2,1,0,4
-66,-73,15,11,6,0,0,4
-68,-76,15,12,0,0,1,4
-68,-76,15,12,0,0,0,4
-68,-77,15,13,81,11,0,4
-68,-77,15,29,3,2,0,4
-68,-76,15,14,15,11,0,4
-70,-76,15,11,6,4,0,4
-70,-76,15,11,0,0,0,4
-34,-41,15,20,34,4,0,3
-48,-63,15,16,15,0,0,3
-58,-66,16,25,6,0,2,4
-58,-71,16,26,5,0,0,4
-58,-75,16,116,99,4,0,4
-60,-73,16,30,9,0,0,4
-60,-71,16,50,9,5,0,4
-60,-66,16,16,1,0,0,4
-62,-70,16,15,3,0,0,4
-62,-75,16,212,189,1,0,4
-62,-72,16,118,55,3,0,4
-62,-73,16,83,94,4,0,4
-62,-72,16,17,3,2,0,4
-62,-70,16,30,7,2,0,4
-62,-71,16,55,24,0,0,4
-64,-74,16,23,24,5,1,4
-64,-73,16,20,142,0,0,4
-64,-71,16,19,4,0,0,4
-64,-73,16,31,96,1,0,4
-64,-72,16,13,2,0,0,4
-66,-77,16,12,28,1,0,4
-66,-74,16,18,1,0,0,4
-66,-72,16,43,0,0,0,4
-66,-72,16,14,2,0,0,4
-66,-73,16,36,10,0,0,4
-66,-75,16,28,80,0,0,4
-66,-73,16,21,4,2,0,4
-68,-77,16,26,48,10,0,4
-70,-77,16,50,345,0,7,4
-56,-70,17,1268,161,10,0,4
-56,-73,17,34,15,0,0,4
-58,-71,17,19,163,2,2,4
-58,-69,17,16,3,1,0,4
-58,-74,17,953,44,14,0,4
-58,-69,17,40,12,5,0,4
-60,-74,17,63,30,26,0,4
-60,-67,17,11,6,1,0,4
-60,-70,17,22,0,0,0,4
-62,-73,17,47,50,10,0,4
-62,-70,17,38,17,0,0,4
-62,-71,17,24,4,0,0,4
-62,-69,17,18,2,0,0,4
-62,-73,17,40,49,7,0,4
-64,-73,17,45,68,3,0,4
-64,-73,17,59,51,8,0,4
-64,-73,17,46,26,1,0,4
-64,-71,17,31,7,4,0,4
-64,-73,17,97,69,0,0,4
-64,-70,17,37,5,5,0,4
-66,-76,17,25,29,5,0,4
-66,-76,17,42,23,3,0,4
-66,-77,17,13,4,2,0,4
-66,-74,17,13,20,11,0,4
-66,-73,17,11,0,0,0,4
-68,-75,17,33,100,1,0,4
-56,-76,18,43,106,1,0,4
-58,-66,18,21,4,1,0,4
-58,-75,18,32,12,3,0,4
-60,-74,18,97,58,0,2,4
-60,-67,18,13,2,0,0,4
-60,-69,18,25,12,6,0,4
-60,-71,18,31,9,5,0,4
-62,-68,18,27,10,0,0,4
-64,-76,18,19,90,18,0,4
-64,-75,18,111,175,8,0,4
-64,-70,18,14,16,0,0,4
-64,-74,18,63,17,2,0,4
-64,-74,18,41,86,1,0,4
-64,-72,18,17,9,2,0,4
-66,-71,18,14,1,1,0,4
-66,-72,18,11,3,2,0,4
-66,-73,18,11,2,1,0,4
-68,-76,18,19,2,0,0,4
-68,-77,18,23,18,18,0,4
-68,-75,18,14,1,1,0,4
-48,-64,18,2020,84,4,0,1
-56,-63,19,11,2,0,0,4
-58,-66,19,15,5,2,0,4
-58,-71,19,309,150,85,0,4
-58,-65,19,11,7,6,0,4
-58,-70,19,113,111,0,0,4
-58,-73,19,62,89,7,0,4
-60,-68,19,22,29,1,1,4
-62,-72,19,11,9,4,0,4
-62,-71,19,28,11,1,0,4
-64,-70,19,13,2,1,0,4
-64,-74,19,11,18,11,0,4
-66,-73,19,59,30,7,0,4
-66,-73,19,12,2,0,0,4
-70,-77,19,12,67,0,0,4
-42,-53,19,3918,71,4,2,3
-52,-76,19,52,292,1,6,2
-56,-68,20,118,20,9,3,4
-56,-66,20,19,119,5,0,4
-56,-68,20,13,16,6,0,4
-58,-71,20,83,18,1,1,4
-58,-66,20,11,1,0,0,4
-60,-72,20,242,478,10,7,4
-60,-67,20,84,459,213,7,4
-60,-68,20,28,7,5,0,4
-60,-69,20,70,104,13,0,4
-60,-68,20,41,10,3,0,4
-60,-70,20,14,2,0,0,4
-62,-75,20,76,8,6,0,4
-62,-70,20,11,1,0,0,4
-62,-75,20,53,6,1,0,4
-62,-71,20,12,22,0,0,4
-64,-76,20,43,408,0,4,4
-64,-73,20,29,79,28,0,4
-64,-75,20,24,8,0,0,4
-66,-74,20,11,391,39,7,4
-66,-72,20,11,7,1,0,4
-68,-74,20,13,27,0,0,4
-40,-65,20,3312,156,8,1,3
-40,-50,20,11,14,5,0,3
-48,-74,20,96,4,1,0,3
-36,-42,20,504,478,10,7,1
-42,-50,20,24410,540,1,7,1
-58,-69,21,37,0,0,1,4
-58,-66,21,13,2,2,0,4
-60,-69,21,53,478,219,3,4
-60,-71,21,58,35,2,0,4
-60,-71,21,59,10,8,0,4
-60,-73,21,21,90,1,0,4
-64,-73,21,18,19,0,0,4
-64,-74,21,13,14,3,0,4
-50,-67,21,82,17,2,3,3
-56,-66,22,55,21,3,0,4
-58,-71,22,77,175,5,1,4
-58,-69,22,11,1,0,0,4
-58,-76,22,26,54,0,0,4
-60,-72,22,86,7,0,1,4
-60,-70,22,11,0,0,0,4
-62,-72,22,51,1,0,1,4
-62,-70,22,20,3,2,0,4
-62,-72,22,50,66,8,0,4
-62,-72,22,55,45,0,0,4
-62,-74,22,14,0,0,0,4
-64,-74,22,11,41,10,0,4
-64,-74,22,49,11,0,0,4
-64,-75,22,11,3,1,0,4
-64,-75,22,61,5,0,0,4
-64,-73,22,13,18,0,0,4
-40,-50,22,359,79,6,1,3
-44,-50,22,12071,478,0,7,1
-56,-69,23,1543,101,0,2,4
-56,-66,23,32,15,0,0,4
-58,-71,23,49,281,6,4,4
-58,-70,23,28,87,9,0,4
-58,-66,23,20,22,2,0,4
-58,-68,23,12,6,5,0,4
-60,-73,23,46,17,0,0,4
-62,-71,23,13,1,0,0,4
-64,-74,23,56,48,0,0,4
-64,-72,23,24,5,0,0,4
-64,-71,23,12,1,0,0,4
-66,-75,23,13,64,1,0,4
-28,-40,23,177,44,2,0,3
-38,-47,23,12,9,0,0,3
-56,-72,24,58,59,0,1,4
-56,-66,24,81,19,0,0,4
-60,-70,24,16,0,0,1,4
-60,-63,24,15,5,5,1,4
-60,-67,24,18,3,0,0,4
-60,-69,24,13,53,1,0,4
-60,-70,24,20,6,6,0,4
-60,-78,24,18,8,7,0,4
-62,-72,24,11,0,0,0,4
-62,-73,24,31,68,3,0,4
-62,-74,24,47,139,1,0,4
-62,-70,24,11,1,1,0,4
-64,-72,24,13,2,0,0,4
-66,-72,24,11,1,0,0,4
-68,-76,24,12,197,4,0,4
-48,-62,24,37,12,4,0,3
-56,-71,25,129,113,0,0,4
-58,-74,25,36,493,5,6,4
-58,-70,25,819,33,1,0,4
-60,-72,25,22,1,0,0,4
-60,-69,25,12,8,5,0,4
-60,-70,25,24,4,0,0,4
-60,-72,25,23,2,2,0,4
-62,-71,25,11,6,1,0,4
-62,-68,25,20,0,0,0,4
-62,-71,25,11,4,0,0,4
-56,-66,26,38,133,2,0,4
-58,-71,26,12,1,0,0,4
-58,-68,26,54,0,0,0,4
-60,-77,26,16,1,0,1,4
-60,-72,26,12,58,8,0,4
-60,-74,26,43,102,28,0,4
-60,-70,26,38,35,0,0,4
-60,-70,26,14,14,6,0,4
-62,-72,26,107,82,1,1,4
-62,-72,26,22,0,0,0,4
-66,-76,26,14,19,0,0,4
-58,-67,27,27,2,1,2,4
-58,-69,27,28,5,2,0,4
-60,-69,27,320,536,5,7,4
-60,-70,27,16,3,0,0,4
-60,-74,27,19,46,0,0,4
-60,-76,27,22,35,0,0,4
-60,-68,27,33,79,11,0,4
-60,-67,27,11,1,0,0,4
-60,-75,27,24,0,0,0,4
-62,-71,27,20,16,0,0,4
-62,-67,27,14,1,1,0,4
-62,-71,27,17,14,9,0,4
-62,-67,27,12,5,0,0,4
-58,-71,28,12,9,5,0,4
-58,-73,28,35,13,1,0,4
-58,-73,28,13,35,0,0,4
-58,-74,28,59,0,0,0,4
-58,-70,28,26,19,5,0,4
-60,-72,28,38,0,0,0,4
-48,-74,29,37,0,0,1,4
-56,-75,29,69,398,0,3,4
-56,-74,29,122,21,12,0,4
-56,-67,29,11,8,2,0,4
-56,-68,29,99,4,0,0,4
-56,-72,29,71,22,18,0,4
-58,-71,29,12,1,0,0,4
-58,-70,29,27,0,0,0,4
-60,-71,29,12,0,0,0,4
-60,-72,29,22,1,0,0,4
-60,-74,29,20,44,2,0,4
-62,-73,29,28,294,3,0,4
-62,-76,29,16,218,0,0,4
-56,-71,30,14,1,0,0,4
-58,-62,30,13,33,0,1,4
-58,-69,30,17,19,0,0,4
-58,-69,30,122,95,11,0,4
-60,-71,30,12,145,7,1,4
-60,-72,30,32,7,7,0,4
-62,-74,30,17,12,7,0,4
-62,-76,30,25,0,0,0,4
-64,-73,30,11,1,0,0,4
-66,-72,30,12,1,0,0,4
-32,-41,30,17,2,0,0,3
-48,-65,30,71,10,0,0,3
-56,-71,31,43,14,1,0,4
-56,-68,31,76,59,8,0,4
-58,-72,31,41,2,0,0,4
-58,-72,31,62,19,0,0,4
-60,-71,31,41,93,11,0,4
-60,-71,31,65,90,6,0,4
-64,-75,31,18,24,6,0,4
-64,-75,31,18,56,9,0,4
-56,-66,32,11,2,0,0,4
-56,-63,32,18,12,1,0,4
-56,-67,32,71,4,0,0,4
-58,-66,32,19,0,0,0,4
-60,-73,32,27,0,0,0,4
-60,-72,32,12,65,0,0,4
-62,-72,32,30,13,1,0,4
-48,-56,33,23,0,0,1,4
-56,-68,33,11,1,0,0,4
-58,-73,33,14,22,0,0,4
-60,-74,33,11,10,0,0,4
-60,-73,33,17,3,0,0,4
-60,-70,33,26,25,0,0,4
-60,-68,33,20,3,1,0,4
-62,-73,33,36,67,1,0,4
-62,-74,33,16,0,0,0,4
-48,-53,33,165,67,43,0,3
-40,-69,33,4835,322,1,6,1
-40,-58,33,4726,212,0,3,1
-56,-70,34,16,7,1,0,4
-60,-69,34,11,5,2,0,4
-60,-73,34,18,0,0,0,4
-64,-74,34,11,198,3,0,4
-56,-73,35,61,41,0,0,4
-58,-72,35,173,14,1,0,4
-58,-68,35,11,0,0,0,4
-58,-67,35,15,82,0,0,4
-58,-69,35,19,2,2,0,4
-60,-69,35,11,8,8,2,4
-60,-70,35,14,1,0,1,4
-62,-74,35,15,162,22,0,4
-44,-75,35,54,28,1,1,3
-60,-77,36,44,39,5,2,4
-60,-71,36,18,0,0,0,4
-60,-70,36,18,0,0,0,4
-62,-72,36,33,0,0,1,4
-62,-72,36,17,1,0,0,4
-38,-62,36,72,48,7,0,3
-44,-53,36,203,535,0,7,1
-48,-54,37,16,0,0,0,4
-58,-75,37,23,167,5,0,4
-60,-74,37,13,4,3,0,4
-60,-73,37,13,0,0,0,4
-60,-69,37,18,0,0,0,4
-60,-71,37,12,5,0,0,4
